1463,1086,5,20180125,"sin fecha real, un dia mas que solicitud"
1464,1161,5,20180125,"sin fecha real, un dia mas que solicitud"
1465,1185,5,20180328,"sin fecha real, un dia mas que solicitud"
1466,1175,5,20180131,"sin fecha real, un dia mas que solicitud"
1467,1232,5,20180216,"sin fecha real, un dia mas que solicitud"
1468,1155,5,20180302,"sin fecha real, un dia mas que solicitud"
1469,1182,5,20180131,"sin fecha real, un dia mas que solicitud"
1470,1179,5,20180131,"sin fecha real, un dia mas que solicitud"
1471,1268,5,20180225,"sin fecha real, un dia mas que solicitud"
1472,1295,5,20180303,"sin fecha real, un dia mas que solicitud"
1473,1099,5,20180315,"sin fecha real, un dia mas que solicitud"
1474,1102,5,20180315,"sin fecha real, un dia mas que solicitud"
1475,1340,5,20180314,"sin fecha real, un dia mas que solicitud"
1476,1332,5,20180311,"sin fecha real, un dia mas que solicitud"
1477,1269,5,20180314,"sin fecha real, un dia mas que solicitud"
1478,1267,5,20180322,"sin fecha real, un dia mas que solicitud"
1479,1357,5,20180323,"sin fecha real, un dia mas que solicitud"
1480,1357,5,20180315,"sin fecha real, un dia mas que solicitud"
1481,1127,5,20180121,"sin fecha real, un dia mas que solicitud"
1482,1086,5,20180126,"sin fecha real, un dia mas que solicitud"
1483,1127,5,20180121,"sin fecha real, un dia mas que solicitud"
1484,1086,5,20180127,"sin fecha real, un dia mas que solicitud"
1485,1308,5,20180307,"sin fecha real, un dia mas que solicitud"
1486,1269,5,20180307,"sin fecha real, un dia mas que solicitud"
1487,1261,5,20180223,"sin fecha real, un dia mas que solicitud"
1488,1252,5,20180223,"sin fecha real, un dia mas que solicitud"
1489,1257,5,20180223,"sin fecha real, un dia mas que solicitud"
